date,category,product,variant,supplier,unit_price_rm,quantity_sold,total_sales_rm
16/4/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,1,2
16/4/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,3,8.4
16/4/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,6,16.8
16/4/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,8,36
16/4/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,7,36.4
16/4/2026,Produce,Apple,Red Apple,Green Harvest,2.2,8,17.6
16/4/2026,Produce,Apple,Green Apple,Green Harvest,2.4,7,16.8
16/4/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,6,19.2
16/4/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,18,32.4
16/4/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,5,12.5
16/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,1,4.8
16/4/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,4,20.8
16/4/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,4,91.6
16/4/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,8,231.2
16/4/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,1,34.9
16/4/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,10,55
16/4/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,8,41.6
16/4/2026,Pantry,Pasta,Penne,Italian Foods,5.8,6,34.8
16/4/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,9,107.1
16/4/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,8,111.2
16/4/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,2,31.8
17/4/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,10,65
17/4/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,5,34
17/4/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,7,52.5
17/4/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,5,49.5
17/4/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,8,95.2
17/4/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,11,97.9
17/4/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,3,11.7
17/4/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,3,13.5
17/4/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,1,6.9
17/4/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,5,10
17/4/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,16,56
17/4/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,8,55.2
17/4/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,8,30.4
17/4/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,11,41.8
17/4/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,7,14
17/4/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,9,30.6
17/4/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,7,47.6
17/4/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,2,7.6
17/4/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,6,12
17/4/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,8,27.2
17/4/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,8,54.4
17/4/2026,Bakery,Bread,White Bread,Local Bakery,3.8,21,79.8
17/4/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,22,105.6
17/4/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,3,17.4
17/4/2026,Bakery,Bun,Plain Bun,Local Bakery,2,1,2
17/4/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,7,19.6
17/4/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,5,14
17/4/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,2,9
17/4/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,1,5.2
17/4/2026,Produce,Apple,Red Apple,Green Harvest,2.2,11,24.2
17/4/2026,Produce,Apple,Green Apple,Green Harvest,2.4,7,16.8
17/4/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,7,22.4
17/4/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,22,39.6
17/4/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,1,2.5
17/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,4,19.2
17/4/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,8,41.6
17/4/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,1,22.9
17/4/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,6,173.4
17/4/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,8,279.2
17/4/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,12,66
17/4/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,8,41.6
17/4/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,1,5.8
17/4/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,8,95.2
17/4/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,8,111.2
17/4/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,1,15.9
18/4/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,21,136.5
18/4/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,7,47.6
18/4/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,8,60
18/4/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,4,39.6
18/4/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,7,83.3
18/4/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,10,89
18/4/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,7,27.3
18/4/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,1,4.5
18/4/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,8,55.2
18/4/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,11,22
18/4/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,20,70
18/4/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,11,75.9
18/4/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,10,38
18/4/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,13,49.4
18/4/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,10,20
18/4/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,12,40.8
18/4/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,9,61.2
18/4/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,7,26.6
18/4/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,5,10
18/4/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,17,57.8
18/4/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,8,54.4
18/4/2026,Bakery,Bread,White Bread,Local Bakery,3.8,20,76
18/4/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,19,91.2
18/4/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,1,5.8
18/4/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,5,10
18/4/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,5,14
18/4/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,4,11.2
18/4/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,5,22.5
18/4/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,5,26
18/4/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
18/4/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,8,19.2
18/4/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,7,22.4
18/4/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,22,39.6
18/4/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,4,10
18/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,7,33.6
18/4/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,8,41.6
18/4/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,1,22.9
18/4/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,2,57.8
18/4/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,8,279.2
18/4/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,7,38.5
18/4/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,8,41.6
18/4/2026,Pantry,Pasta,Penne,Italian Foods,5.8,5,29
18/4/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,8,95.2
18/4/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,4,55.6
18/4/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,4,63.6
19/4/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,22,143
19/4/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,7,47.6
19/4/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,3,22.5
19/4/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,8,79.2
19/4/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,2,23.8
19/4/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,12,106.8
19/4/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,1,3.9
19/4/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,5,22.5
19/4/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,1,6.9
19/4/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,12,24
19/4/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,16,56
19/4/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,8,55.2
19/4/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,12,45.6
19/4/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,18,68.4
19/4/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,11,22
19/4/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,11,37.4
19/4/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,10,68
19/4/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,11,41.8
19/4/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,6,12
19/4/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,11,37.4
19/4/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,7,47.6
19/4/2026,Bakery,Bread,White Bread,Gardenia,3.8,20,76
19/4/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,16,76.8
19/4/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,6,34.8
19/4/2026,Bakery,Bun,Plain Bun,Local Bakery,2,8,16
19/4/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,8,22.4
19/4/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,2,5.6
19/4/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,2,9
19/4/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,1,5.2
19/4/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,11,24.2
19/4/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,7,16.8
19/4/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,6,19.2
19/4/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,20,36
19/4/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,7,17.5
19/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,4,19.2
19/4/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,8,41.6
19/4/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,6,137.4
19/4/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,4,115.6
19/4/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,3,104.7
19/4/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,12,66
19/4/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,2,10.4
19/4/2026,Pantry,Pasta,Penne,Italian Foods,5.8,6,34.8
19/4/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,7,83.3
19/4/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,8,111.2
19/4/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,2,31.8
20/4/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,17,110.5
20/4/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,3,20.4
20/4/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,2,15
20/4/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,8,79.2
20/4/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,3,35.7
20/4/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,5,44.5
20/4/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,6,23.4
20/4/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,5,22.5
20/4/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,2,13.8
20/4/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,3,6
20/4/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,22,77
20/4/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,8,55.2
20/4/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,1,3.8
20/4/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,18,68.4
20/4/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,3,6
20/4/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,8,27.2
20/4/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,7,47.6
20/4/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,7,26.6
20/4/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,3,6
20/4/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,7,23.8
20/4/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,3,20.4
20/4/2026,Bakery,Bread,White Bread,Gardenia,3.8,17,64.6
20/4/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,19,91.2
20/4/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,2,11.6
20/4/2026,Bakery,Bun,Plain Bun,Local Bakery,2,7,14
20/4/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,4,11.2
20/4/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,7,19.6
20/4/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,4,18
20/4/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,3,15.6
20/4/2026,Produce,Apple,Red Apple,Green Harvest,2.2,9,19.8
20/4/2026,Produce,Apple,Green Apple,Green Harvest,2.4,8,19.2
20/4/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,2,6.4
20/4/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,11,19.8
20/4/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,8,20
20/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,1,4.8
20/4/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,2,10.4
20/4/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,3,68.7
20/4/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,2,57.8
20/4/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,1,34.9
20/4/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,8,44
20/4/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,5,26
20/4/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,2,11.6
20/4/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,6,71.4
20/4/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,4,55.6
20/4/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,8,127.2
21/4/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,10,65
21/4/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,1,6.8
21/4/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,7,52.5
21/4/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,6,59.4
21/4/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,5,59.5
21/4/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,8,71.2
21/4/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,4,15.6
21/4/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,2,9
21/4/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,7,48.3
21/4/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,2,4
21/4/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,16,56
21/4/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,7,48.3
21/4/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,8,30.4
21/4/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,11,41.8
21/4/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,2,4
21/4/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,11,37.4
21/4/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,1,6.8
21/4/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,5,19
21/4/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,8,16
21/4/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,8,27.2
21/4/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,8,54.4
21/4/2026,Bakery,Bread,White Bread,Local Bakery,3.8,14,53.2
21/4/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,21,100.8
21/4/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,8,46.4
21/4/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,8,16
21/4/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,4,11.2
21/4/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,1,2.8
21/4/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,4,18
21/4/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,2,10.4
21/4/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,6,13.2
21/4/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,5,12
21/4/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,1,3.2
21/4/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,18,32.4
21/4/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,7,17.5
21/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,6,28.8
21/4/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,2,10.4
21/4/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,6,137.4
21/4/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,7,202.3
21/4/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,4,139.6
21/4/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,11,60.5
21/4/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,8,41.6
21/4/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,3,17.4
21/4/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,5,59.5
21/4/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,3,41.7
21/4/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,4,63.6
22/4/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,11,71.5
22/4/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,8,54.4
22/4/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,1,7.5
22/4/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,4,39.6
22/4/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,3,35.7
22/4/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,5,44.5
22/4/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,1,3.9
22/4/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,3,13.5
22/4/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,1,6.9
22/4/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,7,14
22/4/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,22,77
22/4/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,1,6.9
22/4/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,1,3.8
22/4/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,20,76
22/4/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,3,6
22/4/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,6,20.4
22/4/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,7,47.6
22/4/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,4,15.2
22/4/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,1,2
22/4/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,5,17
22/4/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,1,6.8
22/4/2026,Bakery,Bread,White Bread,Local Bakery,3.8,18,68.4
22/4/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,11,52.8
22/4/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,4,23.2
22/4/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,4,8
22/4/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,3,8.4
22/4/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,2,5.6
22/4/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,1,4.5
22/4/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,8,41.6
22/4/2026,Produce,Apple,Red Apple,Green Harvest,2.2,6,13.2
22/4/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,4,9.6
22/4/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,2,6.4
22/4/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,13,23.4
22/4/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,2,5
22/4/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,6,28.8
22/4/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,6,31.2
22/4/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,4,91.6
22/4/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,8,231.2
22/4/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,2,69.8
22/4/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,11,60.5
22/4/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,1,5.2
22/4/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,6,34.8
22/4/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,9,107.1
22/4/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,2,27.8
22/4/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,4,63.6
23/4/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,10,65
23/4/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,7,47.6
23/4/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,2,15
23/4/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,1,9.9
23/4/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,5,59.5
23/4/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,11,97.9
23/4/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,4,15.6
23/4/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,7,31.5
23/4/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,3,20.7
23/4/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,8,16
23/4/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,17,59.5
23/4/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,8,55.2
23/4/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,5,19
23/4/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,18,68.4
23/4/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,1,2
23/4/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,12,40.8
23/4/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,5,34
23/4/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,3,11.4
23/4/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,8,16
23/4/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,7,23.8
23/4/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,3,20.4
23/4/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,12,45.6
23/4/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,20,96
23/4/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,1,5.8
23/4/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,7,14
23/4/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,8,22.4
23/4/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,2,5.6
23/4/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,7,31.5
23/4/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,5,26
23/4/2026,Produce,Apple,Red Apple,Green Harvest,2.2,10,22
23/4/2026,Produce,Apple,Green Apple,Green Harvest,2.4,3,7.2
23/4/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,6,19.2
23/4/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,13,23.4
